machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
m_1,471980,41,90,41,28.72,2
m_1,472090,52,90,41,28.73,4
m_1,472120,39,90,41,28.73,4
m_1,472190,38,89,41,28.73,3
m_1,472200,37,88,41,28.73,3
m_1,472220,34,89,41,28.73,3
m_1,472280,38,89,41.01,28.73,3
m_1,472370,35,88,41.01,28.73,4
m_1,472540,37,88,41.01,28.73,6
m_1,472640,51,90,41.01,28.74,3
m_1,472760,38,90,41.01,28.74,3
m_1,472780,39,89,41.01,28.74,3
m_1,472860,40,91,41.02,28.74,3
m_1,473030,38,90,41.02,28.74,3
m_1,473040,37,90,41.02,28.74,9
m_1,473150,43,90,41.02,28.75,5
m_1,473330,33,89,41.02,28.75,3
m_1,473380,41,90,41.02,28.75,2
m_1,473400,36,90,41.02,28.75,5
m_1,473440,39,89,41.03,28.75,5
m_1,473590,40,92,41.03,28.75,5
m_1,473750,38,90,41.03,28.76,7
m_1,473940,37,92,41.03,28.76,3
m_1,473980,38,93,41.03,28.76,3
m_1,474110,38,93,41.04,28.76,7
m_1,474120,37,93,41.04,28.76,5
m_1,474140,39,93,41.04,28.76,5
m_1,474170,37,92,41.04,28.76,5
m_1,474270,36,91,41.04,28.76,4
m_1,474290,35,91,41.04,28.76,4
m_1,474330,49,91,41.04,28.76,3
m_1,474370,40,91,41.04,28.76,4
m_1,474510,38,92,41.04,28.77,4
m_1,474530,40,92,41.04,28.77,4
m_1,474640,35,89,41.04,28.77,3
m_1,474670,35,89,41.04,28.77,3
m_1,474740,31,89,41.05,28.77,3
m_1,474850,34,88,41.05,28.77,4
m_1,474910,34,89,41.05,28.77,2
m_1,475030,51,91,41.05,28.77,2
m_1,475080,42,91,41.05,28.77,1
m_1,475120,44,91,41.05,28.77,1
m_1,475270,49,92,41.05,28.78,4
m_1,475300,46,90,41.05,28.78,4
m_1,475600,41,89,41.06,28.78,4
m_1,475830,26,88,41.06,28.78,2
m_1,475850,27,87,41.06,28.78,2
m_1,475950,26,88,41.06,28.79,2
m_1,476050,39,89,41.06,28.79,4
m_1,476070,26,89,41.06,28.79,4
m_1,476080,28,89,41.06,28.79,4
m_1,476150,31,90,41.07,28.79,7
m_1,476260,30,90,41.07,28.79,5
m_1,476320,32,90,41.07,28.79,3
m_1,476370,29,90,41.07,28.79,3
m_1,476480,29,90,41.07,28.79,2
m_1,476550,32,90,41.07,28.8,6
m_1,476620,27,90,41.07,28.8,5
m_1,476660,28,90,41.07,28.8,2
m_1,476670,28,89,41.07,28.8,2
m_1,476730,33,91,41.07,28.8,3
m_1,476880,24,88,41.08,28.8,3
m_1,476920,23,88,41.08,28.8,3
m_1,476940,26,88,41.08,28.8,4
m_1,477060,27,90,41.08,28.8,2
m_1,477200,47,95,41.08,28.8,5
m_1,477340,39,93,41.08,28.81,4
m_1,477380,35,90,41.09,28.81,8
m_1,477390,34,90,41.09,28.81,8
m_1,477480,32,90,41.09,28.81,5
m_1,477510,31,90,41.09,28.81,5
m_1,477780,44,90,41.09,28.82,3
m_1,477870,34,92,41.1,28.82,4
m_1,478020,30,94,41.1,28.83,8
m_1,478220,28,93,41.1,28.83,4
m_1,478300,24,92,41.1,28.83,3
m_1,478360,38,92,41.1,28.83,3
m_1,478400,38,93,41.1,28.83,2
m_1,478560,24,90,41.11,28.83,3
m_1,478790,26,93,41.11,28.84,4
m_1,478840,28,94,41.11,28.84,1
m_1,478850,29,95,41.11,28.84,1
m_1,479070,32,94,41.11,28.84,5
m_1,479370,39,96,41.12,28.84,4
m_1,479470,37,94,41.12,28.84,6
m_1,479560,33,93,41.12,28.85,6
m_1,479580,34,93,41.12,28.85,6
m_1,479650,56,94,41.12,28.85,4
m_1,479780,46,93,41.12,28.85,5
m_1,479920,34,95,41.12,28.85,5
m_1,479970,25,94,41.12,28.85,5
m_1,479990,24,94,41.12,28.85,5
m_1,480050,23,94,41.13,28.85,2
m_1,480080,21,94,41.13,28.85,3
m_1,480220,32,97,41.13,28.85,4
m_1,480480,27,97,41.13,28.86,3
m_1,480490,30,97,41.13,28.86,3
m_1,480510,29,97,41.13,28.86,3
m_1,480540,21,94,41.13,28.86,8
m_1,480650,32,95,41.13,28.86,4
m_1,480750,25,91,41.13,28.86,2
m_1,480810,26,92,41.13,28.86,1
m_1,480870,22,91,41.13,28.86,2
m_1,480930,24,91,41.14,28.86,3
m_1,480950,31,92,41.14,28.86,3
m_1,481030,32,92,41.14,28.86,3
m_1,481050,26,92,41.14,28.87,3
m_1,481180,26,92,41.14,28.87,2
m_1,481370,25,93,41.14,28.87,5
m_1,481570,31,93,41.14,28.87,5
m_1,481580,32,93,41.14,28.87,5
m_1,481590,32,94,41.14,28.87,5
m_1,481770,31,93,41.15,28.87,5
m_1,481890,26,91,41.15,28.88,6
m_1,482040,27,92,41.15,28.88,6
m_1,482080,26,92,41.15,28.88,6
m_1,482180,40,93,41.15,28.88,4
m_1,482190,35,93,41.15,28.88,4
m_1,482340,28,93,41.15,28.88,2
m_1,482360,27,94,41.15,28.88,2
m_1,482440,34,94,41.15,28.88,1
m_1,482500,32,96,41.16,28.88,2
m_1,482540,31,96,41.16,28.88,4
m_1,482630,28,95,41.16,28.89,4
m_1,482770,25,92,41.16,28.89,5
m_1,482800,31,92,41.16,28.89,5
m_1,482860,25,93,41.16,28.89,1
m_1,482990,25,92,41.16,28.89,5
m_1,483010,26,92,41.16,28.89,2
m_1,483070,25,93,41.16,28.89,8
m_1,483220,25,93,41.16,28.89,3
m_1,483300,32,93,41.17,28.89,5
m_1,483570,26,92,41.17,28.9,2
m_1,483580,26,93,41.17,28.9,2
m_1,483650,28,93,41.17,28.9,2
m_1,483900,24,95,41.17,28.9,2
m_1,483950,25,96,41.17,28.9,2
m_1,484100,26,95,41.18,28.9,4
m_1,484190,35,96,41.18,28.9,2
m_1,484300,32,95,41.18,28.91,13
m_1,484400,27,93,41.18,28.91,7
m_1,484520,30,92,41.18,28.91,4
m_1,484600,48,92,41.18,28.91,2
m_1,484620,28,91,41.18,28.91,9
m_1,484730,24,91,41.19,28.91,6
m_1,485070,27,91,41.19,28.91,6
m_1,485160,34,91,41.19,28.92,2
m_1,485220,22,91,41.19,28.92,4
m_1,485400,27,93,41.19,28.92,1
m_1,485470,25,93,41.2,28.92,1
m_1,485650,28,95,41.2,28.92,4
m_1,485700,24,95,41.2,28.92,3
m_1,485750,26,95,41.2,28.92,3
m_1,485980,30,95,41.2,28.93,2
m_1,486050,29,93,41.2,28.93,2
m_1,486170,32,95,41.2,28.93,2
m_1,486240,28,94,41.2,28.93,3
m_1,486280,26,95,41.21,28.93,3
m_1,486480,23,92,41.21,28.93,4
m_1,486510,23,92,41.21,28.93,4
m_1,486530,24,92,41.21,28.93,4
m_1,486550,28,92,41.21,28.93,4
m_1,486580,25,92,41.21,28.93,4
m_1,486620,26,93,41.21,28.93,4
m_1,486670,25,92,41.21,28.94,4
m_1,486690,27,92,41.21,28.94,4
m_1,486880,37,91,41.21,28.94,4
m_1,486940,30,93,41.21,28.94,4
m_1,487090,23,92,41.22,28.94,3
m_1,487200,40,93,41.22,28.94,4
m_1,487230,47,96,41.22,28.94,4
m_1,487290,37,95,41.22,28.94,4
m_1,487370,18,91,41.22,28.94,6
m_1,487400,20,91,41.22,28.94,2
m_1,487440,21,91,41.22,28.94,1
m_1,487560,22,91,41.22,28.95,5
m_1,487660,32,96,41.23,28.95,5
m_1,487700,32,96,41.23,28.95,21
m_1,487810,26,92,41.23,28.95,3
m_1,487960,27,93,41.23,28.95,8
m_1,488090,32,95,41.23,28.95,1
m_1,488110,32,94,41.23,28.95,2
m_1,488160,28,93,41.23,28.95,4
m_1,488200,25,93,41.23,28.95,4
m_1,488260,27,93,41.24,28.95,2
m_1,488350,25,92,41.24,28.96,7
m_1,488430,35,93,41.24,28.96,3
m_1,488490,28,93,41.24,28.96,4
m_1,488500,32,94,41.24,28.96,4
m_1,488570,26,95,41.24,28.96,5
m_1,488600,31,96,41.24,28.96,7
m_1,488610,30,96,41.24,28.96,7
m_1,488650,35,97,41.24,28.96,4
m_1,488770,35,97,41.24,28.96,3
m_1,488820,34,97,41.24,28.96,6
m_1,488890,41,96,41.25,28.96,3
m_1,488910,39,94,41.25,28.96,3
m_1,489040,32,96,41.25,28.96,3
m_1,489110,26,92,41.25,28.96,2
m_1,489300,22,92,41.25,28.97,3
m_1,489330,25,93,41.25,28.97,3
m_1,489800,26,91,41.26,28.97,3
m_1,489950,26,93,41.26,28.97,3
m_1,489970,26,93,41.26,28.97,2
m_1,490230,24,91,41.26,28.98,2
m_1,490370,23,91,41.26,28.98,2
m_1,490430,28,92,41.27,28.98,2
m_1,490490,28,93,41.27,28.98,4
m_1,490590,37,92,41.27,28.98,5
m_1,490730,25,90,41.27,28.98,3
m_1,490750,26,90,41.27,28.98,3
m_1,490770,27,91,41.27,28.98,3
m_1,491070,20,91,41.27,28.98,5
m_1,491080,21,91,41.27,28.98,5
m_1,491130,24,91,41.27,28.98,4
m_1,491630,20,91,41.28,28.99,2
m_1,491650,22,92,41.28,28.99,3
m_1,491760,24,92,41.28,28.99,2
m_1,491780,23,92,41.28,28.99,2
m_1,491940,22,92,41.28,28.99,2
m_1,492040,25,92,41.28,28.99,2
m_1,492230,20,91,41.28,28.99,1
m_1,492240,21,91,41.29,28.99,1
m_1,492430,21,90,41.29,28.99,2
m_1,492700,26,94,41.29,29,1
m_1,492740,25,95,41.29,29,2
m_1,492840,21,93,41.29,29,2
m_1,492890,28,93,41.29,29,2
m_1,493100,17,92,41.29,29,2
m_1,493120,18,92,41.29,29,2
m_1,493190,20,92,41.29,29,1
m_1,493230,21,92,41.29,29,1
m_1,493270,22,92,41.29,29,3
m_1,493360,22,92,41.29,29,3
m_1,493400,22,93,41.29,29,3
m_1,493410,25,93,41.29,29,3
m_1,493420,21,92,41.29,29,3
m_1,493460,23,94,41.29,29,2
m_1,493470,26,95,41.29,29,2
m_1,493480,27,95,41.29,29,2
m_1,493530,22,93,41.3,29,5
m_1,493660,24,92,41.3,29,2
m_1,493780,30,93,41.3,29.01,1
m_1,493810,23,92,41.3,29.01,3
m_1,493930,19,92,41.3,29.01,1
m_1,493960,19,92,41.3,29.01,1
m_1,494150,25,92,41.3,29.01,1
m_1,494280,20,91,41.3,29.01,1
m_1,494320,22,92,41.3,29.01,1
m_1,494370,23,92,41.3,29.01,2
m_1,494380,25,92,41.3,29.01,2
m_1,494460,20,92,41.3,29.01,2
m_1,494490,20,92,41.3,29.01,2
m_1,494600,16,91,41.31,29.01,3
m_1,494870,21,93,41.31,29.01,1
m_1,494960,20,93,41.31,29.01,6
m_1,495090,23,94,41.31,29.01,1
m_1,495210,17,92,41.31,29.02,6
m_1,495220,18,92,41.31,29.02,6
m_1,495230,20,92,41.31,29.02,6
m_1,495240,18,92,41.31,29.02,2
m_1,495410,20,92,41.31,29.02,2
m_1,495460,20,92,41.31,29.02,2
m_1,495470,20,93,41.31,29.02,2
m_1,495480,20,93,41.31,29.02,6
m_1,495590,27,94,41.31,29.02,2
m_1,495750,33,96,41.32,29.02,2
m_1,495770,33,96,41.32,29.02,2
m_1,495830,23,97,41.32,29.02,3
m_1,495900,21,96,41.32,29.02,1
m_1,496080,36,97,41.32,29.02,5
m_1,496230,32,97,41.32,29.03,6
m_1,496260,32,96,41.33,29.03,4
m_1,496310,24,96,41.33,29.03,4
m_1,496350,25,96,41.33,29.03,4
m_1,496370,23,95,41.33,29.03,4
m_1,496410,25,94,41.33,29.03,1
m_1,496590,20,92,41.33,29.03,2
m_1,496610,34,93,41.33,29.03,2
m_1,496710,22,91,41.33,29.03,2
m_1,496780,22,91,41.33,29.03,2
m_1,496990,22,91,41.33,29.03,3
m_1,497050,30,91,41.34,29.03,3
m_1,497150,21,92,41.34,29.04,5
m_1,497160,20,92,41.34,29.04,4
m_1,497300,16,90,41.34,29.04,3
m_1,497310,18,90,41.34,29.04,3
m_1,497360,18,90,41.34,29.04,2
m_1,497370,21,91,41.34,29.04,2
m_1,497380,21,91,41.34,29.04,2
m_1,497600,27,91,41.34,29.04,1
m_1,497620,25,91,41.34,29.04,1
m_1,497640,23,91,41.34,29.04,1
m_1,497680,21,92,41.34,29.04,1
m_1,497810,20,90,41.34,29.04,1
m_1,497850,18,90,41.34,29.04,2
m_1,497860,21,91,41.34,29.04,2
m_1,497940,22,92,41.35,29.04,4
m_1,498030,28,93,41.35,29.05,2
m_1,498060,22,93,41.35,29.05,1
m_1,498140,18,92,41.35,29.05,2
m_1,498310,25,92,41.35,29.05,2
m_1,498370,18,91,41.35,29.05,2
m_1,498390,20,92,41.35,29.05,2
m_1,498440,17,92,41.35,29.05,1
m_1,498520,15,91,41.35,29.05,3
m_1,498700,20,91,41.35,29.05,1
m_1,498970,17,90,41.36,29.05,2
m_1,499230,26,93,41.36,29.06,2
m_1,499250,22,93,41.36,29.06,2
m_1,499310,21,93,41.36,29.06,6
m_1,499490,15,92,41.36,29.06,3
m_1,499660,29,92,41.36,29.06,4
m_1,499790,22,92,41.36,29.06,2
m_1,499840,36,93,41.36,29.06,2
m_1,499850,25,93,41.36,29.06,2
m_1,500010,16,92,41.37,29.06,2
m_1,500080,23,94,41.37,29.06,3
m_1,500100,23,94,41.37,29.06,2
m_1,500330,20,95,41.37,29.06,2
m_1,500460,22,94,41.37,29.07,2
m_1,500530,19,92,41.37,29.07,3
m_1,500700,32,95,41.37,29.07,3
m_1,500790,27,93,41.38,29.07,4
m_1,500950,21,95,41.38,29.07,2
m_1,501110,17,93,41.38,29.07,2
m_1,501120,17,93,41.38,29.07,2
m_1,501310,30,92,41.38,29.08,1
m_1,501350,28,93,41.38,29.08,1
m_1,501420,23,94,41.38,29.08,2
m_1,501610,28,97,41.39,29.08,4
m_1,501770,31,94,41.39,29.08,2
m_1,501800,23,93,41.39,29.08,2
m_1,501870,19,93,41.39,29.08,4
m_1,501930,21,92,41.39,29.08,1
m_1,501940,21,92,41.39,29.08,1
m_1,502260,24,93,41.39,29.08,4
m_1,502280,20,93,41.4,29.08,4
m_1,502450,20,92,41.4,29.09,4
m_1,502460,18,92,41.4,29.09,4
m_1,502530,18,91,41.4,29.09,5
m_1,502580,23,92,41.4,29.09,3
m_1,502610,24,92,41.4,29.09,3
m_1,502620,34,92,41.4,29.09,2
m_1,502680,20,92,41.4,29.09,1
m_1,502690,19,92,41.4,29.09,1
m_1,502760,26,93,41.4,29.09,1
m_1,502790,18,93,41.4,29.09,1
m_1,502850,20,92,41.4,29.09,1
m_1,502920,21,92,41.4,29.09,3
m_1,502980,20,92,41.4,29.09,3
m_1,503020,28,92,41.4,29.09,3
m_1,503150,29,94,41.4,29.09,2
m_1,503230,19,93,41.41,29.09,4
m_1,503280,22,93,41.41,29.09,2
m_1,503290,24,93,41.41,29.09,2
m_1,503380,34,94,41.41,29.09,1
m_1,503610,20,93,41.41,29.1,2
m_1,503780,20,93,41.41,29.1,2
m_1,503880,20,93,41.41,29.1,3
m_1,503920,20,93,41.41,29.1,3
m_1,503930,19,93,41.41,29.1,3
m_1,504090,21,94,41.42,29.1,4
m_1,504160,25,95,41.42,29.1,3
m_1,504190,21,94,41.42,29.1,4
m_1,504430,23,94,41.42,29.11,4
m_1,504510,21,94,41.42,29.11,3
m_1,504590,22,93,41.42,29.11,2
m_1,504620,21,93,41.42,29.11,3
m_1,504650,24,93,41.42,29.11,3
m_1,504890,22,92,41.43,29.11,3
m_1,504940,28,94,41.43,29.11,3
m_1,505020,28,95,41.43,29.11,2
m_1,505080,19,94,41.43,29.11,1
m_1,505140,30,95,41.43,29.11,2
m_1,505170,22,95,41.43,29.11,2
m_1,505190,23,95,41.43,29.11,2
m_1,505220,22,95,41.43,29.11,6
m_1,505310,34,95,41.43,29.11,2
m_1,505660,16,94,41.43,29.12,1
m_1,505700,15,94,41.43,29.12,1
m_1,505750,14,93,41.43,29.12,1
m_1,505820,30,94,41.44,29.12,1
m_1,505840,32,95,41.44,29.12,1
m_1,506050,27,97,41.44,29.12,2
m_1,506080,23,97,41.44,29.12,2
m_1,506120,24,97,41.44,29.12,2
m_1,506170,25,97,41.44,29.12,3
m_1,506180,22,96,41.44,29.12,3
m_1,506190,22,96,41.44,29.12,3
m_1,506210,20,96,41.44,29.12,3
m_1,506230,27,96,41.44,29.12,4
m_1,506310,22,95,41.44,29.13,4
m_1,506470,23,96,41.44,29.13,3
m_1,506700,21,93,41.45,29.13,2
m_1,506820,26,94,41.45,29.13,3
m_1,506840,25,94,41.45,29.13,3
m_1,507050,31,96,41.45,29.13,2
m_1,507060,31,96,41.45,29.13,3
m_1,507160,20,94,41.45,29.13,2
m_1,507220,17,92,41.45,29.13,3
m_1,507230,16,92,41.45,29.13,3
m_1,507240,15,92,41.45,29.14,1
m_1,507290,17,92,41.45,29.14,1
m_1,507320,16,92,41.45,29.14,1
m_1,507330,17,92,41.45,29.14,1
m_1,507430,20,93,41.45,29.14,2
m_1,507590,23,94,41.45,29.14,3
m_1,507780,31,96,41.46,29.14,3
m_1,507870,32,95,41.46,29.14,6
m_1,507890,28,94,41.46,29.14,6
m_1,507900,28,95,41.46,29.14,8
m_1,507910,32,95,41.46,29.14,8
m_1,507920,31,95,41.46,29.14,8
m_1,507980,28,94,41.46,29.14,4
m_1,508010,23,94,41.46,29.14,4
m_1,508170,22,97,41.46,29.14,2
m_1,508340,19,92,41.46,29.15,2
m_1,508350,19,92,41.46,29.15,2
m_1,508360,37,93,41.46,29.15,2
m_1,508370,36,93,41.46,29.15,2
m_1,508560,30,93,41.47,29.15,4
m_1,508700,22,92,41.47,29.15,4
m_1,508720,22,92,41.47,29.15,4
m_1,508780,28,94,41.47,29.15,3
m_1,508920,24,94,41.47,29.15,4
m_1,509140,18,92,41.47,29.15,2
m_1,509170,22,93,41.47,29.15,2
m_1,509240,19,92,41.48,29.15,8
m_1,509580,27,95,41.48,29.16,3
m_1,509660,24,95,41.48,29.16,3
m_1,509690,22,95,41.48,29.16,3
m_1,510100,23,94,41.49,29.16,3
m_1,510180,24,94,41.49,29.16,3
m_1,510220,24,94,41.49,29.16,3
m_1,510270,23,94,41.49,29.16,2
m_1,510330,27,94,41.49,29.17,2
m_1,510340,28,94,41.49,29.17,2
m_1,510430,24,94,41.49,29.17,7
m_1,510490,23,94,41.49,29.17,5
m_1,510630,37,95,41.49,29.17,2
m_1,510650,31,96,41.5,29.17,2
m_1,510700,27,95,41.5,29.17,4
m_1,510740,27,96,41.5,29.17,2
m_1,510780,22,95,41.5,29.17,2
m_1,510990,26,96,41.5,29.17,1
m_1,511080,24,96,41.5,29.17,3
m_1,511180,19,94,41.5,29.17,2
m_1,511260,20,94,41.5,29.17,2
m_1,511270,21,95,41.5,29.17,2
m_1,511320,33,96,41.5,29.17,3
m_1,511400,49,96,41.51,29.17,5
m_1,511440,33,94,41.51,29.17,5
m_1,511480,23,93,41.51,29.17,5
m_1,511520,24,94,41.51,29.17,3
m_1,511630,22,94,41.51,29.18,3
m_1,511650,22,94,41.51,29.18,3
m_1,511690,24,94,41.51,29.18,3
m_1,511910,24,94,41.51,29.18,1
m_1,511970,21,93,41.51,29.18,2
m_1,511980,19,93,41.51,29.18,1
m_1,512040,16,93,41.51,29.18,2
m_1,512060,18,93,41.51,29.18,2
m_1,512160,26,94,41.52,29.18,2
m_1,512230,26,94,41.52,29.18,1
m_1,512270,22,95,41.52,29.18,1
m_1,512300,23,95,41.52,29.18,1
m_1,512380,19,94,41.52,29.18,2
m_1,512500,23,94,41.52,29.18,2
m_1,512680,25,95,41.52,29.18,1
m_1,512750,25,95,41.52,29.18,3
m_1,512920,36,96,41.52,29.19,2
m_1,512960,47,95,41.52,29.19,2
m_1,513030,34,97,41.52,29.19,2
m_1,513200,26,95,41.53,29.19,5
m_1,513270,23,93,41.53,29.19,3
m_1,513400,36,93,41.53,29.19,4
m_1,513510,33,94,41.53,29.19,2
m_1,513780,22,93,41.53,29.19,2
m_1,513790,23,94,41.53,29.19,2
m_1,513900,23,94,41.54,29.2,2
m_1,513940,25,94,41.54,29.2,2
m_1,514220,17,92,41.54,29.2,4
m_1,514270,22,92,41.54,29.2,3
m_1,514330,20,92,41.54,29.2,2
m_1,514340,21,92,41.54,29.2,2
m_1,514390,21,93,41.54,29.2,2
m_1,514410,19,92,41.54,29.2,2
m_1,514700,23,95,41.54,29.2,2
m_1,514730,21,94,41.54,29.2,2
m_1,514820,18,93,41.54,29.2,1
m_1,514880,20,93,41.54,29.2,3
m_1,514960,25,95,41.55,29.2,8
m_1,515090,26,94,41.55,29.2,4
m_1,515100,26,94,41.55,29.2,4
m_1,515130,23,94,41.55,29.21,4
m_1,515280,23,93,41.55,29.21,4
m_1,515320,20,94,41.55,29.21,4
m_1,515360,36,94,41.55,29.21,2
m_1,515450,24,95,41.55,29.21,2
m_1,515510,23,95,41.55,29.21,4
m_1,515580,21,94,41.55,29.21,4
m_1,515600,24,94,41.55,29.21,4
m_1,515620,23,94,41.55,29.21,4
m_1,515770,24,94,41.56,29.21,2
m_1,515830,27,94,41.56,29.21,2
m_1,515870,17,93,41.56,29.21,2
m_1,515900,18,93,41.56,29.21,2
m_1,516120,18,93,41.56,29.21,2
m_1,516150,47,95,41.56,29.21,2
m_1,516230,21,94,41.56,29.22,3
m_1,516240,21,94,41.56,29.22,1
m_1,516340,19,93,41.56,29.22,2
m_1,516470,14,93,41.56,29.22,1
m_1,516650,27,96,41.57,29.22,2
m_1,516970,20,94,41.57,29.22,4
m_1,517100,17,94,41.57,29.22,4
m_1,517120,32,94,41.57,29.22,4
m_1,517220,17,94,41.57,29.22,2
m_1,517400,17,95,41.57,29.22,3
m_1,517900,26,97,41.58,29.23,5
m_1,517950,27,96,41.58,29.23,3
m_1,517970,26,96,41.58,29.23,3
m_1,518610,29,95,41.58,29.24,4
m_1,518650,19,96,41.59,29.24,2
m_1,518680,20,96,41.59,29.24,2
m_1,518830,34,97,41.59,29.24,5
m_1,519080,36,94,41.59,29.24,5
m_1,519210,33,92,41.59,29.24,4
m_1,519230,28,92,41.6,29.24,4
m_1,519380,29,74,41.6,29.25,5
m_1,519460,47,77,41.6,29.25,5
m_1,519940,34,83,41.61,29.26,5
m_1,519980,41,84,41.61,29.26,1
m_1,520060,30,84,41.61,29.26,2
m_1,520110,33,86,41.61,29.26,1
m_1,520390,29,76,41.61,29.26,6
m_1,520400,26,75,41.62,29.26,6
m_1,520560,22,74,41.62,29.26,3
m_1,520620,29,75,41.62,29.26,2
m_1,520750,37,75,41.62,29.26,4
m_1,520800,41,79,41.62,29.26,7
m_1,520940,26,79,41.62,29.26,4
m_1,521000,30,83,41.62,29.26,5
m_1,521060,38,80,41.62,29.27,3
m_1,521150,45,77,41.63,29.27,15
m_1,521180,40,77,41.63,29.27,9
m_1,521260,37,76,41.63,29.27,6
m_1,521320,37,77,41.63,29.27,6
m_1,521360,40,76,41.63,29.27,5
m_1,521430,34,76,41.63,29.27,8
m_1,521600,44,79,41.63,29.27,4
m_1,521660,55,80,41.63,29.27,6
m_1,521790,50,81,41.64,29.27,4
m_1,521800,47,80,41.64,29.27,4
m_1,521840,42,78,41.64,29.27,8
m_1,521870,37,78,41.64,29.27,8
m_1,521890,37,76,41.64,29.27,3
m_1,522290,29,80,41.65,29.28,4
m_1,522360,34,81,41.65,29.28,5
m_1,522460,38,88,41.65,29.28,3
m_1,522470,37,89,41.65,29.28,3
m_1,522570,44,94,41.65,29.28,6
m_1,522670,37,88,41.65,29.28,7
m_1,522690,34,87,41.65,29.28,7
m_1,522710,34,87,41.65,29.28,7
m_1,522830,41,84,41.65,29.28,4
m_1,522870,40,85,41.65,29.29,5
m_1,522980,36,85,41.66,29.29,6
m_1,523100,26,81,41.66,29.29,3
m_1,523180,42,77,41.66,29.29,4
m_1,523310,29,77,41.66,29.29,6
m_1,523400,25,76,41.66,29.29,3
m_1,523460,24,77,41.66,29.29,3
m_1,523480,24,78,41.66,29.29,3
m_1,523590,40,83,41.67,29.29,6
m_1,523800,36,81,41.67,29.3,5
m_1,523810,38,81,41.67,29.3,5
m_1,523820,35,82,41.67,29.3,5
m_1,524090,30,80,41.67,29.3,4
m_1,524110,34,80,41.67,29.3,4
m_1,524250,37,82,41.68,29.3,4
m_1,524280,39,83,41.68,29.3,4
m_1,524290,38,83,41.68,29.3,4
m_1,524320,33,83,41.68,29.3,4
m_1,524370,47,84,41.68,29.3,5
m_1,524450,45,84,41.68,29.3,9
m_1,524520,43,84,41.68,29.3,5
m_1,524590,36,84,41.69,29.31,7
m_1,524600,37,84,41.69,29.31,7
m_1,524680,36,84,41.69,29.31,4
m_1,524770,34,85,41.69,29.31,7
m_1,524840,32,84,41.69,29.31,5
m_1,524930,44,85,41.69,29.31,10
m_1,524980,44,86,41.69,29.31,8
m_1,525020,43,84,41.69,29.31,5
m_1,525030,48,85,41.69,29.31,5
m_1,525100,32,84,41.7,29.31,5
m_1,525130,43,84,41.7,29.31,3
m_1,525200,34,84,41.7,29.31,3
m_1,525210,36,83,41.7,29.31,3
m_1,525280,28,82,41.7,29.31,5
m_1,525290,32,82,41.7,29.31,5
m_1,525370,29,81,41.7,29.31,4
m_1,525490,22,80,41.71,29.32,2
m_1,525520,23,81,41.71,29.32,2
m_1,525530,22,81,41.71,29.32,2
m_1,525750,33,81,41.71,29.32,6
m_1,525840,27,81,41.71,29.32,3
m_1,525920,30,83,41.72,29.32,3
m_1,526000,27,82,41.72,29.32,4
m_1,526030,36,82,41.72,29.32,7
m_1,526230,34,85,41.72,29.33,5
m_1,526260,37,85,41.72,29.33,2
m_1,526310,42,84,41.72,29.33,2
m_1,526450,45,85,41.73,29.33,6
m_1,526570,34,84,41.73,29.33,6
m_1,527010,43,80,41.74,29.34,5
m_1,527020,40,80,41.74,29.34,5
m_1,527030,41,81,41.74,29.34,5
m_1,527040,44,81,41.74,29.34,4
m_1,527120,50,82,41.74,29.34,5
m_1,527150,45,82,41.75,29.34,5
m_1,527190,38,83,41.75,29.34,10
m_1,527350,29,84,41.75,29.34,7
m_1,527620,34,85,41.76,29.35,5
m_1,527700,31,88,41.76,29.35,3
m_1,527830,26,85,41.76,29.35,5
m_1,527960,31,84,41.76,29.35,6
m_1,527990,33,84,41.76,29.35,6
m_1,528230,25,84,41.77,29.36,8
m_1,528270,26,83,41.77,29.36,8
m_1,528420,37,86,41.77,29.36,4
m_1,528490,39,84,41.78,29.36,3
m_1,528510,39,85,41.78,29.36,3
m_1,528520,33,84,41.78,29.36,3
m_1,528540,35,86,41.78,29.36,4
m_1,528640,36,87,41.78,29.36,4
m_1,528780,30,87,41.78,29.37,8
m_1,528850,41,86,41.78,29.37,8
m_1,528940,31,84,41.78,29.37,4
m_1,529050,25,83,41.78,29.37,5
m_1,529150,33,87,41.79,29.37,10
m_1,529230,39,90,41.79,29.37,4
m_1,529290,37,90,41.79,29.37,7
m_1,529360,35,87,41.79,29.37,7
m_1,529370,31,88,41.79,29.37,7
m_1,529520,36,88,41.8,29.37,8
m_1,529550,39,88,41.8,29.38,8
m_1,529730,39,87,41.81,29.38,8
m_1,529740,41,87,41.81,29.38,5
m_1,529800,38,88,41.81,29.38,6
m_1,529850,39,89,41.81,29.38,6
m_1,529880,44,91,41.81,29.38,22
m_1,529920,36,90,41.81,29.38,13
m_1,530350,36,89,41.83,29.39,11
m_1,530360,37,89,41.83,29.39,11
m_1,530470,34,90,41.83,29.39,3
m_1,530480,38,91,41.83,29.39,3
m_1,530520,36,88,41.83,29.39,5
m_1,530560,32,88,41.83,29.39,5
m_1,530660,38,89,41.84,29.39,7
m_1,530780,34,88,41.84,29.4,7
m_1,531200,33,87,41.85,29.4,7
m_1,531330,36,88,41.85,29.41,5
m_1,531390,43,90,41.86,29.41,6
